WifeAge,WifeEdu,HusbandEdu,NumChildren,WifeReligion,WifeWorking,HusbandOccupation,StandardOfLivingIndex,MediaExposure,ContraceptiveMethod
25,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
26,LevelFour,LevelFour,2,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
31,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelOne,NotGood,ShortTerm
32,LevelOne,LevelThree,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
35,LevelTwo,LevelFour,6,Islam,No,LevelThree,LevelFour,Good,ShortTerm
24,LevelTwo,LevelThree,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,3,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
47,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelThree,Good,ShortTerm
26,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
22,LevelThree,LevelFour,2,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
30,LevelFour,LevelFour,2,Islam,No,LevelFour,LevelThree,Good,ShortTerm
41,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
19,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
45,LevelThree,LevelFour,2,NonIslam,No,LevelThree,LevelThree,Good,ShortTerm
35,LevelOne,LevelTwo,5,Islam,No,LevelTwo,LevelTwo,NotGood,ShortTerm
21,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
32,LevelOne,LevelTwo,6,NonIslam,No,LevelTwo,LevelThree,Good,ShortTerm
32,LevelThree,LevelFour,5,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
46,LevelTwo,LevelThree,6,NonIslam,Yes,LevelThree,LevelFour,Good,ShortTerm
41,LevelOne,LevelTwo,6,Islam,No,LevelThree,LevelThree,Good,ShortTerm
36,LevelFour,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
37,LevelThree,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
37,LevelThree,LevelFour,4,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
29,LevelTwo,LevelThree,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
28,LevelFour,LevelFour,2,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
46,LevelFour,LevelFour,4,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
34,LevelFour,LevelThree,3,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
43,LevelThree,LevelThree,2,NonIslam,Yes,LevelThree,LevelFour,Good,ShortTerm
28,LevelFour,LevelFour,3,NonIslam,Yes,LevelThree,LevelFour,Good,ShortTerm
28,LevelThree,LevelThree,3,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
34,LevelFour,LevelFour,6,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
27,LevelTwo,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
36,LevelOne,LevelThree,6,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
17,LevelTwo,LevelTwo,0,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
21,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
25,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelOne,Good,ShortTerm
23,LevelTwo,LevelThree,2,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
25,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
35,LevelOne,LevelTwo,4,Islam,Yes,LevelFour,LevelFour,Good,ShortTerm
32,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
37,LevelTwo,LevelThree,5,Islam,No,LevelFour,LevelTwo,Good,ShortTerm
31,LevelThree,LevelFour,4,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
25,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
26,LevelThree,LevelFour,4,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
39,LevelOne,LevelTwo,2,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
21,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
35,LevelThree,LevelTwo,9,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
20,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
40,LevelTwo,LevelThree,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
41,LevelThree,LevelThree,7,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
36,LevelTwo,LevelFour,8,Islam,No,LevelOne,LevelFour,Good,ShortTerm
40,LevelTwo,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
24,LevelThree,LevelFour,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
20,LevelThree,LevelFour,1,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,4,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
22,LevelTwo,LevelTwo,3,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
30,LevelThree,LevelThree,4,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
31,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
35,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
38,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
31,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
30,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
22,LevelOne,LevelTwo,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
31,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
29,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
29,LevelTwo,LevelThree,3,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
38,LevelFour,LevelFour,3,NonIslam,Yes,LevelThree,LevelThree,NotGood,ShortTerm
22,LevelThree,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
45,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
26,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
37,LevelFour,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,4,NonIslam,Yes,LevelOne,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
31,LevelFour,LevelFour,3,Islam,No,LevelFour,LevelFour,Good,ShortTerm
25,LevelTwo,LevelThree,5,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
26,LevelThree,LevelTwo,5,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
23,LevelTwo,LevelThree,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
28,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
34,LevelThree,LevelFour,3,NonIslam,Yes,LevelThree,LevelFour,Good,ShortTerm
46,LevelThree,LevelFour,9,Islam,No,LevelThree,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
21,LevelTwo,LevelOne,3,Islam,Yes,LevelThree,LevelOne,NotGood,ShortTerm
25,LevelTwo,LevelThree,4,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
28,LevelTwo,LevelThree,6,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
36,LevelTwo,LevelFour,11,Islam,No,LevelOne,LevelFour,NotGood,ShortTerm
46,LevelOne,LevelTwo,9,Islam,Yes,LevelThree,LevelFour,NotGood,ShortTerm
35,LevelTwo,LevelTwo,6,Islam,Yes,LevelThree,LevelOne,NotGood,NoContraceptive
41,LevelThree,LevelTwo,11,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
27,LevelTwo,LevelFour,1,Islam,Yes,LevelOne,LevelOne,Good,NoContraceptive
25,LevelFour,LevelFour,0,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
23,LevelTwo,LevelTwo,2,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
48,LevelOne,LevelOne,1,Islam,Yes,LevelThree,LevelThree,NotGood,NoContraceptive
23,LevelFour,LevelFour,0,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
31,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
49,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
42,LevelTwo,LevelThree,2,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
26,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
21,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
29,LevelThree,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
38,LevelOne,LevelTwo,12,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
25,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
22,LevelFour,LevelFour,0,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
20,LevelThree,LevelFour,0,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
35,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
32,LevelTwo,LevelThree,1,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
38,LevelTwo,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
27,LevelOne,LevelTwo,4,Islam,No,LevelOne,LevelFour,NotGood,NoContraceptive
41,LevelTwo,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
28,LevelThree,LevelFour,0,Islam,Yes,LevelOne,LevelThree,Good,NoContraceptive
23,LevelFour,LevelFour,1,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
27,LevelFour,LevelFour,1,NonIslam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
33,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelFour,Good,NoContraceptive
39,LevelTwo,LevelTwo,5,Islam,Yes,LevelThree,LevelTwo,NotGood,NoContraceptive
41,LevelTwo,LevelTwo,5,NonIslam,No,LevelTwo,LevelTwo,Good,NoContraceptive
40,LevelTwo,LevelTwo,8,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
43,LevelThree,LevelFour,10,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
35,LevelThree,LevelFour,6,Islam,Yes,LevelTwo,LevelTwo,Good,NoContraceptive
32,LevelThree,LevelFour,0,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
49,LevelTwo,LevelThree,4,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
47,LevelTwo,LevelTwo,4,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
42,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
48,LevelFour,LevelFour,4,NonIslam,No,LevelOne,LevelFour,Good,NoContraceptive
42,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
37,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
23,LevelThree,LevelThree,1,Islam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
24,LevelThree,LevelFour,0,Islam,Yes,LevelTwo,LevelThree,Good,NoContraceptive
43,LevelTwo,LevelThree,3,NonIslam,No,LevelTwo,LevelThree,Good,NoContraceptive
24,LevelThree,LevelThree,2,Islam,Yes,LevelThree,LevelTwo,Good,NoContraceptive
29,LevelTwo,LevelFour,0,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
45,LevelOne,LevelOne,0,NonIslam,Yes,LevelTwo,LevelOne,Good,NoContraceptive
31,LevelFour,LevelFour,3,Islam,Yes,LevelTwo,LevelThree,Good,NoContraceptive
44,LevelOne,LevelFour,9,Islam,No,LevelOne,LevelTwo,Good,NoContraceptive
28,LevelTwo,LevelThree,1,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
28,LevelThree,LevelFour,1,NonIslam,No,LevelTwo,LevelTwo,Good,NoContraceptive
33,LevelOne,LevelTwo,0,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
43,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
34,LevelThree,LevelFour,4,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
36,LevelOne,LevelFour,2,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
22,LevelFour,LevelFour,0,Islam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
35,LevelTwo,LevelThree,8,Islam,No,LevelThree,LevelThree,NotGood,NoContraceptive
25,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
43,LevelOne,LevelTwo,8,Islam,No,LevelTwo,LevelTwo,NotGood,NoContraceptive
46,LevelOne,LevelFour,8,Islam,No,LevelOne,LevelFour,NotGood,NoContraceptive
27,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
30,LevelOne,LevelOne,7,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
25,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
42,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
30,LevelOne,LevelThree,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
27,LevelThree,LevelThree,4,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
45,LevelTwo,LevelThree,11,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
29,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
36,LevelOne,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
49,LevelOne,LevelTwo,8,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
47,LevelOne,LevelFour,7,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
30,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
24,LevelTwo,LevelThree,2,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
48,LevelOne,LevelOne,6,Islam,No,LevelTwo,LevelThree,NotGood,NoContraceptive
47,LevelOne,LevelTwo,2,Islam,No,LevelTwo,LevelThree,NotGood,NoContraceptive
24,LevelThree,LevelFour,1,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
48,LevelThree,LevelFour,5,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
38,LevelOne,LevelTwo,8,Islam,No,LevelThree,LevelThree,NotGood,NoContraceptive
45,LevelThree,LevelFour,0,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
43,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,NoContraceptive
33,LevelOne,LevelOne,5,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
37,LevelThree,LevelFour,7,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
36,LevelTwo,LevelOne,6,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
25,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelOne,Good,NoContraceptive
49,LevelFour,LevelFour,6,NonIslam,Yes,LevelOne,LevelFour,Good,NoContraceptive
30,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
35,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
28,LevelTwo,LevelFour,0,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
30,LevelFour,LevelTwo,0,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
27,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
45,LevelTwo,LevelFour,8,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
46,LevelThree,LevelOne,5,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
28,LevelOne,LevelFour,0,Islam,Yes,LevelFour,LevelOne,Good,NoContraceptive
21,LevelTwo,LevelFour,0,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
20,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
28,LevelThree,LevelThree,5,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
25,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
38,LevelOne,LevelTwo,6,Islam,No,LevelTwo,LevelOne,NotGood,NoContraceptive
20,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
24,LevelThree,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
39,LevelThree,LevelOne,1,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
25,LevelOne,LevelThree,1,Islam,No,LevelFour,LevelTwo,Good,NoContraceptive
23,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
24,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelThree,Good,NoContraceptive
26,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
20,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
31,LevelThree,LevelThree,1,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
22,LevelFour,LevelFour,0,Islam,No,LevelTwo,LevelOne,NotGood,NoContraceptive
36,LevelTwo,LevelThree,6,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
45,LevelThree,LevelFour,0,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
47,LevelTwo,LevelTwo,7,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
30,LevelTwo,LevelThree,1,Islam,No,LevelTwo,LevelOne,Good,NoContraceptive
35,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
34,LevelTwo,LevelTwo,9,Islam,Yes,LevelTwo,LevelThree,Good,NoContraceptive
28,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelThree,Good,NoContraceptive
18,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
25,LevelTwo,LevelThree,2,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
27,LevelThree,LevelFour,0,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
21,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
19,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
26,LevelFour,LevelFour,0,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
28,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
38,LevelOne,LevelThree,4,Islam,Yes,LevelTwo,LevelTwo,Good,NoContraceptive
39,LevelTwo,LevelThree,10,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
45,LevelTwo,LevelThree,6,Islam,No,LevelThree,LevelTwo,NotGood,NoContraceptive
30,LevelThree,LevelFour,4,NonIslam,No,LevelTwo,LevelThree,Good,NoContraceptive
47,LevelTwo,LevelFour,2,Islam,No,LevelThree,LevelTwo,NotGood,NoContraceptive
38,LevelTwo,LevelTwo,6,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
42,LevelThree,LevelThree,5,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
31,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelTwo,Good,NoContraceptive
44,LevelOne,LevelTwo,2,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
42,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
28,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
34,LevelTwo,LevelFour,6,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
45,LevelOne,LevelThree,7,Islam,Yes,LevelOne,LevelThree,Good,NoContraceptive
43,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
28,LevelThree,LevelFour,0,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
27,LevelThree,LevelFour,0,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
26,LevelTwo,LevelThree,1,Islam,Yes,LevelFour,LevelFour,Good,NoContraceptive
26,LevelThree,LevelFour,1,NonIslam,No,LevelTwo,LevelTwo,Good,NoContraceptive
37,LevelThree,LevelFour,4,Islam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
48,LevelThree,LevelFour,11,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
47,LevelTwo,LevelThree,12,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
22,LevelTwo,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
48,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,NoContraceptive
42,LevelOne,LevelThree,12,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
32,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
33,LevelFour,LevelFour,3,NonIslam,Yes,LevelOne,LevelThree,Good,NoContraceptive
45,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,NoContraceptive
26,LevelTwo,LevelThree,1,Islam,Yes,LevelThree,LevelFour,NotGood,NoContraceptive
45,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
25,LevelThree,LevelThree,1,Islam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
36,LevelFour,LevelThree,3,Islam,Yes,LevelThree,LevelTwo,Good,NoContraceptive
31,LevelThree,LevelThree,2,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
22,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
46,LevelFour,LevelFour,10,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
26,LevelTwo,LevelThree,3,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
25,LevelThree,LevelTwo,1,Islam,Yes,LevelThree,LevelThree,Good,NoContraceptive
20,LevelFour,LevelFour,0,NonIslam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
31,LevelThree,LevelFour,3,NonIslam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
36,LevelThree,LevelThree,3,NonIslam,Yes,LevelTwo,LevelThree,NotGood,NoContraceptive
47,LevelThree,LevelTwo,5,Islam,No,LevelFour,LevelFour,Good,NoContraceptive
43,LevelThree,LevelFour,2,NonIslam,No,LevelThree,LevelFour,Good,NoContraceptive
20,LevelThree,LevelFour,0,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
24,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
33,LevelTwo,LevelTwo,3,NonIslam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
41,LevelThree,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,NoContraceptive
48,LevelThree,LevelFour,4,NonIslam,No,LevelTwo,LevelFour,Good,NoContraceptive
32,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,NoContraceptive
38,LevelThree,LevelThree,4,NonIslam,Yes,LevelThree,LevelTwo,NotGood,NoContraceptive
48,LevelThree,LevelFour,8,Islam,No,LevelThree,LevelThree,Good,NoContraceptive
34,LevelOne,LevelThree,4,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
31,LevelOne,LevelOne,6,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
46,LevelOne,LevelTwo,7,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
45,LevelTwo,LevelTwo,7,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
34,LevelThree,LevelFour,4,NonIslam,No,LevelThree,LevelOne,NotGood,NoContraceptive
16,LevelTwo,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
18,LevelThree,LevelTwo,1,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
22,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelOne,NotGood,NoContraceptive
32,LevelTwo,LevelTwo,2,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
41,LevelOne,LevelThree,3,Islam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
22,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
23,LevelThree,LevelTwo,0,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
22,LevelThree,LevelFour,0,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
40,LevelTwo,LevelTwo,6,Islam,No,LevelTwo,LevelTwo,NotGood,NoContraceptive
29,LevelThree,LevelFour,1,NonIslam,No,LevelTwo,LevelThree,Good,NoContraceptive
42,LevelFour,LevelFour,0,NonIslam,Yes,LevelThree,LevelFour,Good,NoContraceptive
29,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
31,LevelThree,LevelTwo,1,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
28,LevelFour,LevelFour,3,NonIslam,Yes,LevelOne,LevelFour,Good,NoContraceptive
21,LevelTwo,LevelThree,0,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
26,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,NoContraceptive
37,LevelThree,LevelFour,0,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
24,LevelThree,LevelFour,2,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
25,LevelFour,LevelFour,0,NonIslam,No,LevelTwo,LevelFour,Good,NoContraceptive
22,LevelTwo,LevelOne,0,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
45,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
47,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
28,LevelFour,LevelFour,5,Islam,Yes,LevelThree,LevelFour,Good,NoContraceptive
24,LevelTwo,LevelTwo,4,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
34,LevelThree,LevelThree,6,Islam,No,LevelTwo,LevelThree,Good,NoContraceptive
47,LevelTwo,LevelThree,5,Islam,No,LevelOne,LevelOne,Good,NoContraceptive
31,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
26,LevelOne,LevelThree,1,Islam,No,LevelThree,LevelOne,Good,NoContraceptive
25,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelTwo,Good,NoContraceptive
47,LevelOne,LevelOne,4,Islam,No,LevelTwo,LevelTwo,Good,NoContraceptive
48,LevelOne,LevelOne,8,Islam,No,LevelOne,LevelOne,NotGood,NoContraceptive
38,LevelTwo,LevelTwo,10,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
